trade_date,open,high,low,close,volume_lots,open_interest,prev_close,value_lakh,symbol,expiry_date,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_middle,BB_width,BB_pct,high_low,high_close,low_close,true_range,ATR,pct_return,candle_body,upper_wick,lower_wick,daily_range,daily_range_pct,price_in_range,momentum_5,momentum_10,price_vs_sma20,price_vs_sma50,volume_MA_20,volume_MA_50,volume_change,volume_change_MA,volume_spike_ratio,is_volume_spike,volume_momentum,OI_change,OI_change_pct,OI_MA_20,OI_momentum,price_oi_bullish,rsi_oversold,rsi_overbought,vol_spike,oi_increasing,price_near_bb_lower,macd_bullish,strong_entry_signal,high_next_n,close_next_n,return_next_n_pct,target
2021-03-15,74702.0,74930.0,74426.0,74731.0,26392,56798,73997.0,591690.17,SILVER,2021-04-05,73109.3,72021.65,70691.0,67922.245,72976.02764714716,72063.75665353118,72.61110322305836,912.2709936159808,665.4288148925579,246.842178723423,74724.74524531793,69318.55475468206,72021.65,5406.190490635869,1.0011569615781954,504.0,933.0,429.0,933.0,1006.1428571428571,0.9919321053556196,29.0,199.0,276.0,504.0,0.6744189158448302,0.6051587301587301,1858.0,3122.0,3.7618549422291854,5.715013226577641,29911.4,24916.6,-1.4009788172002824,46.18046200281036,0.8823391750302559,0,26392,3640.0,6.84751119304714,42741.0,6121.4,1,0,1,0,1,0,0,0,74930.0,77046.0,3.097777361469805,1
2021-03-16,75452.0,75917.0,75290.0,75462.0,18262,35976,74731.0,413426.11,SILVER,2021-04-05,73441.6,72291.45,70798.2,67988.93,73358.48493220145,72315.47838289924,73.31211953514112,1043.006549302212,740.9443617744887,302.0621875277234,75238.79631580011,69344.10368419989,72291.45,5894.692631600221,1.0378651947013053,627.0,1186.0,559.0,1186.0,1021.2857142857143,0.978175054528907,10.0,455.0,162.0,627.0,0.8308817683072276,0.2743221690590112,2104.0,3323.0,4.385788360864256,6.5874556132783075,29105.65,24925.16,-30.804789330100036,51.526224282454145,0.6274383152411989,0,18262,-20822.0,-36.65974154019508,41547.05,3089.4,0,0,1,0,0,0,0,0,75917.0,77357.0,2.511197688903024,1
2021-03-17,76652.0,77159.0,75896.0,76637.0,10229,73116,75462.0,235175.96,SILVER,2021-04-05,73891.4,72604.5,70932.68,68062.105,73862.87186570892,72635.59109527708,83.77329192546584,1227.2807704318402,838.211643505959,389.06912692588116,75992.32305509436,69216.67694490564,72604.5,6775.646110188711,1.095146194830959,1263.0,1697.0,434.0,1697.0,1079.4285714285713,1.5570750841483072,15.0,507.0,741.0,1263.0,1.6480290199251013,0.5866983372921615,3433.0,4498.0,5.554063453367215,8.041878581212506,27717.05,24983.46,-43.98751505859161,47.008819836444914,0.3690508189002798,0,10229,37140.0,103.23549032688457,42248.55,6188.2,1,0,1,0,1,0,0,0,77159.0,77259.0,0.8116184088625599,1
2021-03-18,76714.0,77318.0,76295.0,76675.0,28772,72821,76637.0,661827.93,SILVER,2021-04-05,74333.3,72946.85,71087.74,68134.295,74295.50696329217,72934.806569701,88.9739035387348,1360.7003935911634,942.709393523,417.99100006816343,76531.41740544907,69362.28259455094,72946.85,7169.134810898133,1.0200278831878933,1023.0,681.0,342.0,1023.0,1107.5,0.04958440439997158,39.0,604.0,380.0,1023.0,1.334202804043039,0.37145650048875856,3638.0,4419.0,5.1107758594099595,7.859667503848054,28836.1,25381.24,181.27871737217714,16.72489643657002,0.9977770919091001,0,28772,-295.0,-0.40346846107555123,44444.25,9029.2,0,0,1,0,0,0,0,0,77318.0,77365.0,0.8999021845451581,1
2021-03-19,77288.0,77417.0,77197.0,77306.0,23799,22204,76675.0,551941.65,SILVER,2021-04-05,74728.0,73283.05,71228.58,68209.685,74758.65973817029,73258.59867564907,88.96183832581042,1500.061062521214,1054.1797273226427,445.88133519857115,77181.29254463976,69384.80745536025,73283.05,7796.4850892795075,1.0159953432774111,220.0,742.0,522.0,742.0,1068.2142857142858,0.8229540267362223,18.0,111.0,91.0,220.0,0.28458334411300545,0.4954545454545455,3309.0,3947.0,5.48960503144997,8.532277352714315,29066.85,25556.2,-17.284165160572783,21.44645482678027,0.8187677715335512,0,23799,-50617.0,-69.50879553974815,42630.1,-6190.8,0,0,1,0,0,0,0,0,77417.0,77923.0,0.7981269241714745,1
2021-03-22,77079.0,77429.0,76745.0,77046.0,28555,65665,77306.0,660014.56,SILVER,2021-04-05,75145.3,73592.65,71387.1,68287.9,75110.55823999025,73539.14692189729,84.84590257065759,1571.4113180929562,1157.6260454767055,413.7852726162507,77658.55098903413,69526.74901096585,73592.65,8131.801978068281,0.9246721709792979,684.0,123.0,561.0,684.0,1030.0714285714287,-0.33632577031537103,33.0,350.0,301.0,684.0,0.8877813254419437,0.44005847953216376,2315.0,4173.0,4.692520244888594,7.927062452459889,26480.35,25793.4,19.984032942560614,17.24444232062053,1.0783467741174118,0,0,43461.0,195.7350027022158,43955.45,1773.4,0,0,1,0,1,0,0,0,77429.0,77202.0,0.20247644264465384,0
2021-03-23,77601.0,77737.0,77178.0,77357.0,31616,17394,77046.0,733715.67,SILVER,2021-04-05,75545.2,73883.2,71558.56,68363.47,75456.16466460713,73821.9508536086,85.48694232861807,1634.2138109985244,1252.9435985810692,381.27021241745524,78158.41708159178,69607.98291840822,73883.2,8550.434163183556,0.9062717674568486,559.0,691.0,132.0,691.0,1048.2142857142858,0.4036549593749106,244.0,136.0,179.0,559.0,0.7226236798221234,0.32021466905187834,1895.0,3999.0,4.701745457695393,8.10306970961965,25950.9,25863.26,10.71966380668885,12.705813762631237,1.218300714040746,0,31616,-48271.0,-73.51100281733038,43310.5,-3716.4,0,0,1,0,0,0,0,0,77737.0,79127.0,2.2880928681308736,1
2021-03-24,77411.0,78003.0,76237.0,77259.0,24333,74814,77357.0,563982.97,SILVER,2021-04-05,75950.7,74141.55,71725.6,68435.73,75733.52394697527,74076.54708667463,84.11291422337379,1656.9768603006378,1333.750250924983,323.2266093756548,78582.2888894426,69700.8111105574,74141.55,8881.477778885193,0.8510057760220282,1766.0,646.0,1120.0,1766.0,1127.2142857142858,-0.12668536784001816,152.0,592.0,1022.0,1766.0,2.2858178335210138,0.578708946772367,622.0,4055.0,4.204727308776249,7.714679277691639,24383.45,26091.88,-23.03580465587044,8.446690894624016,0.9979309736727165,0,0,57420.0,330.1138323559848,44263.15,339.6,0,0,1,0,1,0,0,0,78003.0,78224.0,1.2490454186567261,1
2021-03-25,77500.0,78124.0,76776.0,77365.0,9261,43593,77259.0,214943.18,SILVER,2021-04-05,76383.5,74438.95,71871.06,68505.525,75984.52026282523,74320.13619136541,81.61300505050505,1664.384071459819,1399.8770150319504,264.50705642786875,78908.00832421781,69969.89167578219,74438.95,8938.116648435622,0.8273676228551045,1348.0,865.0,483.0,1348.0,1140.642857142857,0.13720084391461995,135.0,624.0,589.0,1348.0,1.742389969624507,0.43694362017804156,690.0,4328.0,3.9308050422527496,7.644161641695563,22080.4,25825.64,-61.94057452841819,6.762507472256923,0.4194217496059854,0,9261,-31221.0,-41.73149410538135,44273.45,-5845.6,0,0,1,0,0,0,0,0,78124.0,77144.0,-0.2856588896787953,0
2021-03-26,77852.0,78401.0,77675.0,77923.0,8466,51964,77365.0,197908.84,SILVER,2021-04-05,76776.1,74786.6,72050.58,68581.37,76282.74791469827,74587.014992005,89.40387016229712,1695.7329226932634,1459.048196564213,236.68472612905043,79200.86087989676,70372.33912010325,74786.6,8828.521759793512,0.855257662079246,726.0,1036.0,310.0,1036.0,1150.5714285714287,0.7212563820849116,71.0,478.0,177.0,726.0,0.9316889750137957,0.3415977961432507,617.0,3926.0,4.193799423960969,8.150413223599308,21825.35,25307.48,-8.584386135406541,2.494420043526648,0.3878975594893095,0,8466,8371.0,19.20262427453949,44334.15,5952.0,1,0,1,0,1,0,0,0,78401.0,78212.0,0.3708789445991556,0
2021-03-29,77065.0,77542.0,76626.0,77202.0,8088,63365,77923.0,187322.93,SILVER,2021-04-05,77023.2,75066.25,72196.5,68648.355,76424.171312437,74780.71758518982,78.92835641180012,1643.453727247179,1495.9293027008061,147.52442454637276,79339.29904697947,70793.20095302053,75066.25,8546.09809395895,0.7499093710976376,916.0,381.0,1297.0,1297.0,1174.5,-0.9252723842767874,137.0,340.0,439.0,916.0,1.1864977591254111,0.62882096069869,156.0,2471.0,2.845153447787787,6.933161579854979,20408.95,25123.48,-4.464918497519488,2.188026075494727,0.39629672276133754,0,0,11401.0,21.940189361865905,43572.3,-460.0,0,0,1,0,1,0,0,0,78401.0,78956.0,2.2719618662728944,1
2021-03-30,79279.0,79368.0,78540.0,79127.0,6115,10443,77202.0,145158.48,SILVER,2021-04-05,77389.7,75415.65,72380.4,68730.05,76839.99111052361,75102.66443073131,85.19310754604872,1737.3266797922988,1544.2087781191046,193.11790167319418,79821.60994797449,71009.6900520255,75415.65,8811.919895948988,0.9211738240727978,828.0,2166.0,1338.0,2166.0,1278.642857142857,2.493458718686048,152.0,89.0,587.0,828.0,1.0464190478597697,0.7089371980676329,1770.0,3665.0,4.9211934127730865,9.321031660504786,20428.15,25008.1,-24.39416419386746,2.8290885891179847,0.2993418395694177,0,6115,-52922.0,-83.5192929850864,42531.65,-1390.2,0,0,1,0,0,0,0,0,79368.0,79552.0,0.5371112262565243,1
2021-03-31,78361.0,78942.0,77488.0,78224.0,9578,38180,79127.0,224768.84,SILVER,2021-04-05,77548.4,75719.9,72561.8,68804.995,77052.91555505844,75333.87447289936,78.34116490001092,1719.0410821590776,1579.1752389270994,139.86584323197826,80012.07961560664,71427.72038439335,75719.9,8584.359231213282,0.7917049406430869,1454.0,185.0,1639.0,1639.0,1246.5,-1.1412033819050427,137.0,581.0,736.0,1454.0,1.8587645735324196,0.5061898211829436,965.0,1587.0,3.307056665420855,7.803279411480968,20617.1,24888.48,56.6312346688471,12.890963561861856,0.4645658215752943,0,0,27737.0,265.60375371061957,43660.95,-7326.8,0,0,1,0,1,0,0,0,79368.0,80156.0,2.4698302311311107,1
2021-04-01,77371.0,77525.0,76768.0,77144.0,7590,58791,78224.0,175656.89,SILVER,2021-04-05,77595.3,75964.3,72713.76,68866.28,77066.92854658791,75467.95784527718,66.97227915003775,1598.9707013107254,1583.1343314038245,15.836369906900927,79973.32030820208,71955.27969179793,75964.3,8018.040616404149,0.6471307089148991,757.0,699.0,1456.0,1456.0,1261.7142857142858,-1.3806504397627317,227.0,154.0,376.0,757.0,0.9812817587887588,0.4966974900924703,-221.0,469.0,1.5529663276038836,6.092712025894419,19302.95,24577.78,-20.755898935059513,-7.312498068861811,0.39320414755257616,0,0,20611.0,53.983761131482446,45977.5,3039.6,0,0,0,0,1,0,0,0,79368.0,80164.0,3.914756818417505,1
2021-04-02,78117.0,78366.0,78074.0,78212.0,12372,53665,77144.0,290291.66,SILVER,2021-04-05,77685.9,76206.95,72883.5,68936.545,77243.09338557438,75671.2202271085,68.12077043206662,1571.8731584658817,1580.882096816236,-9.008938350354356,80138.7406714636,72275.15932853639,76206.95,7863.581342927209,0.7549792406997122,292.0,1222.0,930.0,1222.0,1282.357142857143,1.3844239344602327,95.0,154.0,43.0,292.0,0.3733442438500486,0.4726027397260274,289.0,906.0,2.6310592406598126,7.310982595512015,19320.3,24651.46,63.003952569169954,0.7163137041124635,0.6403627272868434,0,12372,-5126.0,-8.719021618955281,45425.85,340.2,0,0,0,0,0,0,0,0,79368.0,79349.0,1.453741113895566,1
2021-04-05,78920.0,79096.0,78752.0,78956.0,8573,13465,78212.0,203066.94,SILVER,2021-04-05,77876.9,76511.1,73077.48,69012.555,77506.6174801014,75914.53724732269,68.16385943023498,1592.0802327787096,1583.121724008731,8.958508769978607,80295.334715097,72726.86528490302,76511.1,7568.469430193974,0.8230375735212996,344.0,884.0,540.0,884.0,1260.7857142857142,0.9512606761110876,36.0,140.0,168.0,344.0,0.4356856983636455,0.5930232558139535,1754.0,1910.0,3.1954840539477196,8.044229220821524,18774.9,24245.54,-30.706433882961527,-4.352732978439751,0.4566202749415443,0,8573,-40200.0,-74.9091586695239,44789.55,-9980.0,0,0,0,0,0,0,1,0,79368.0,79439.0,0.6117331171791884,1
2021-04-06,79291.0,79856.0,78641.0,79552.0,7978,78247,78956.0,190399.76,SILVER,2021-04-05,78096.4,76820.8,73281.9,69091.09,77821.29171393196,76183.9789327062,66.1245713021352,1637.312781225759,1593.9599354521367,43.35284577362222,80531.63208713966,73109.96791286035,76820.8,7421.6641742793145,0.868003716668467,1215.0,900.0,315.0,1215.0,1226.357142857143,0.7548508029788792,261.0,304.0,650.0,1215.0,1.5273028962188253,0.7497942386831276,425.0,2195.0,3.555287109741108,8.556137327225422,17653.25,24224.64,-6.940394261052141,-6.11873878521385,0.45192811521957715,0,7978,64782.0,481.11399925733383,47675.45,13560.8,1,0,0,0,1,0,0,0,79856.0,78834.0,-0.9025543041029767,0
2021-04-07,80093.0,80605.0,79778.0,80156.0,14422,61559,79552.0,346802.95,SILVER,2021-04-05,78386.1,77168.4,73504.24,69174.43,78180.47760409628,76478.2027154687,68.12077043206662,1702.2748886275804,1615.6229260872256,86.65196254035482,80753.00470697413,73583.79529302586,77168.4,7169.209413948265,0.9167265632089632,827.0,1053.0,226.0,1053.0,1228.5,0.7592518101367629,63.0,449.0,315.0,827.0,1.0317381106841659,0.4570737605804111,1932.0,2897.0,3.871532907252199,9.049491566744985,16556.45,24071.08,80.77212333918276,4.262054014291469,0.8710804550492406,0,14422,-16688.0,-21.32733523329968,48644.65,4675.8,0,0,0,0,0,0,0,0,80605.0,79754.0,-0.5015220320375268,0
2021-04-08,80324.0,80366.0,79819.0,80164.0,28697,35198,80156.0,690139.89,SILVER,2021-04-05,78666.0,77524.75,73724.56,69263.415,78485.63489577376,76751.22473654509,65.90959697172121,1734.4101592286752,1639.3803727155157,95.02978651315948,80782.1320211294,74267.3679788706,77524.75,6514.7640422587865,0.9051182794772294,547.0,210.0,337.0,547.0,1214.5714285714287,0.009980537951004287,160.0,42.0,345.0,547.0,0.6823511800808343,0.6307129798903108,3020.0,2799.0,3.4043966604213494,8.734457011340593,16993.25,24396.56,98.98072389405075,20.354183856538363,1.6887293484177541,1,28697,-26361.0,-42.82233304634578,49020.8,-4718.6,0,0,0,1,0,0,0,0,80605.0,79637.0,-0.6574023252332718,0
2021-04-09,79275.0,79557.0,79111.0,79349.0,35820,64740,80164.0,852684.35,SILVER,2021-04-05,78808.6,77792.35,73917.5,69347.99,78618.46029642396,76943.65253383805,62.07402747195135,1674.807762585915,1646.4658506895958,28.34191189631929,80688.83522214484,74895.86477785517,77792.35,5792.970444289676,0.7687136098777159,446.0,607.0,1053.0,1053.0,1240.9285714285713,-1.0166658350381663,74.0,208.0,164.0,446.0,0.5620738761673115,0.5336322869955157,1137.0,1426.0,2.0010322351747876,7.348056955389455,17445.9,24768.7,24.821409903474233,23.69476346042644,2.0532044778429315,1,0,29542.0,83.9309051650662,49599.9,2215.0,0,0,0,1,1,0,0,0,80605.0,78894.0,-0.5734161741168761,0
2021-04-12,79540.0,79996.0,79010.0,79439.0,9925,32488,79349.0,236529.62,SILVER,2021-04-05,79032.3,78027.75,74085.88,69436.775,78744.69717389719,77128.49308688707,61.17432374409618,1616.204087010119,1640.4134979537005,-24.20941094358136,80626.61840759555,75428.88159240445,78027.75,5197.736815191107,0.7715124005269806,986.0,647.0,339.0,986.0,1262.0,0.11342297949563651,101.0,456.0,429.0,986.0,1.2412039426478179,0.43509127789046653,483.0,2237.0,1.8086514092742645,7.225560390185006,16622.55,24204.04,-72.29201563372418,16.912053746805974,0.597080472009409,0,9925,-32252.0,-49.817732468334874,48384.4,3804.6,0,0,0,0,0,0,0,0,80605.0,78618.0,-1.0334974005211546,0
2021-04-13,78803.0,79602.0,77725.0,78834.0,34430,48515,79439.0,814276.39,SILVER,2021-04-05,79003.0,78196.35,74262.14,69520.745,78758.43607022069,77254.82693230285,58.01689911432353,1503.6091379178397,1613.0526259465285,-109.44348802868876,80516.98977340152,75875.71022659849,78196.35,4641.279546803038,0.6373866826098019,1877.0,163.0,1714.0,1877.0,1269.9285714285713,-0.761590654464428,31.0,768.0,1078.0,1877.0,2.380952380952381,0.5908364411294619,-718.0,-293.0,0.8154472683187823,6.156380626790449,17430.95,24223.44,246.90176322418137,44.04164648861085,1.975222234014784,1,0,16027.0,49.332061068702295,49011.35,-5946.4,0,0,0,1,1,0,0,0,80605.0,79016.0,0.23086485526549455,0
2021-04-14,79806.0,79849.0,79556.0,79754.0,33834,37898,78834.0,809519.05,SILVER,2021-04-05,79156.0,78352.2,74421.18,69612.54,78911.5997517252,77439.95086324339,61.22967001974241,1471.64888848181,1584.7718784535848,-113.12298997177481,80650.45651080814,76053.94348919185,78352.2,4596.513021616294,0.8049703097560422,293.0,1015.0,722.0,1015.0,1246.142857142857,1.1670091584849107,52.0,43.0,198.0,293.0,0.36737969255460545,0.6757679180887372,-402.0,1530.0,1.7891010080125418,7.165728895994403,18611.2,24179.78,-1.731048504211441,38.205418171305,1.8179375859697386,1,33834,-10617.0,-21.883953416469136,47250.45,-4732.2,0,0,0,1,0,0,0,0,80366.0,78518.0,-1.54976552900168,0
2021-04-15,79454.0,80184.0,79391.0,79637.0,29435,11919,79754.0,703234.53,SILVER,2021-04-05,79405.3,78500.3,74609.82,69698.07,79023.19978992132,77602.69524374387,58.40525696351511,1420.5045461774425,1551.9184119983565,-131.413865820914,80724.02178305188,76276.57821694812,78500.3,4447.443566103757,0.755585030614749,793.0,430.0,363.0,793.0,1228.7857142857142,-0.14670110590064844,183.0,547.0,63.0,793.0,0.9957682986551477,0.31021437578814626,-527.0,2493.0,1.448019943872822,6.737960230972267,18644.35,24008.48,-13.001714251935926,38.98083663961736,1.5787624669135691,1,0,-25979.0,-68.549791545728,44205.35,-4655.8,0,0,0,1,0,0,0,0,80184.0,77789.0,-2.3205294021623115,0
2021-04-16,78907.0,79225.0,78473.0,78894.0,26676,60070,79637.0,631372.9,SILVER,2021-04-05,79473.5,78579.7,74785.74,69782.645,79003.3228991642,77698.347447911,58.27950675278919,1304.9754512531945,1502.5298198493242,-197.55436859612973,80736.2575980443,76423.14240195569,78579.7,4313.11519608862,0.5728707641022498,752.0,412.0,1164.0,1164.0,1219.2857142857142,-0.9329834122330127,13.0,318.0,421.0,752.0,0.9531776814459908,0.5598404255319149,-455.0,682.0,0.39997607524590056,5.4933734693271665,18788.2,23911.96,-9.37319517581111,31.743121865119253,1.4198273384358266,0,0,48151.0,403.98523366054195,46098.65,-934.0,0,0,0,0,1,0,0,0,80184.0,78029.0,-1.0964078383654017,0
2021-04-19,78148.0,79121.0,78148.0,78618.0,24814,72613,78894.0,585248.12,SILVER,2021-04-05,79439.7,78658.3,74946.12,69866.915,78944.04245313893,77766.46985917685,47.02999183101879,1177.5725939620752,1437.5383746718744,-259.9657807097992,80690.49819795904,76626.10180204097,78658.3,4064.396395918069,0.4900846285464487,973.0,227.0,746.0,973.0,1134.0714285714287,-0.3498364894668815,470.0,503.0,0.0,973.0,1.2376300592739575,0.4830421377183967,-821.0,-338.0,-0.05123426262708819,4.8993597000084925,18601.15,23688.44,-6.980056980056981,34.11575955540972,1.334003542791709,0,0,12543.0,20.880639254203427,46446.05,8025.0,0,0,0,0,1,0,0,0,80184.0,78271.0,-0.4413747487852655,0
2021-04-20,78987.0,79734.0,78276.0,79016.0,19716,57003,78618.0,467363.84,SILVER,2021-04-05,79386.1,78741.25,75109.46,69950.15,78955.1128449637,77859.02764738597,54.91071428571429,1096.0851975777332,1369.2477392530463,-273.16254167531315,80683.23182819797,76799.26817180203,78741.25,3883.9636563959357,0.5707395908680953,1458.0,1116.0,342.0,1458.0,1121.142857142857,0.506245389096649,29.0,718.0,711.0,1458.0,1.845195909689177,0.5075445816186557,182.0,-536.0,0.34892765862873654,5.201129125412423,18006.15,23592.46,-20.544853711614408,32.75531361035348,1.0949592222657258,0,19716,-15610.0,-21.497527990855637,48426.5,1697.6,0,0,0,0,0,0,0,0,80184.0,77829.0,-1.5022273969828894,0
2021-04-21,78262.0,78696.0,78262.0,78518.0,81320,58478,79016.0,1915525.13,SILVER,2021-04-05,79222.3,78804.2,75272.74,70035.255,78887.86471496928,77907.84041424627,59.18203688853248,980.0243007230165,1291.4030515470404,-311.3787508240239,80621.49499386735,76986.90500613264,78804.2,3634.589987734711,0.4212565926374618,434.0,320.0,754.0,754.0,1071.0,-0.6302521008403339,256.0,178.0,0.0,434.0,0.552739499223108,0.5898617511520737,-1236.0,-1638.0,-0.3631786123074622,4.3113350198225735,20855.5,24519.04,312.45688780685737,55.92379005712094,3.8992112392414473,1,0,1475.0,2.587583109660896,47609.7,4116.0,0,0,0,1,1,0,0,0,80184.0,77422.0,-1.3958582745357753,0
2021-04-22,77976.0,78299.0,77102.0,77789.0,17487,24434,78518.0,408088.87,SILVER,2021-04-05,78984.8,78825.4,75424.48,70115.815,78718.80860497401,77899.0374205984,47.03905921881562,819.7711843756115,1197.0766781127545,-377.305493737143,80580.8433118307,77069.95668816929,78825.4,3510.886623661412,0.2048039110647328,1197.0,219.0,1416.0,1416.0,1084.857142857143,-0.9284495274968774,187.0,323.0,687.0,1197.0,1.5387779763205596,0.5739348370927319,-1848.0,-2375.0,-1.3148046188157552,3.1349503503371907,21266.8,24616.1,-78.49606492867683,38.17611117484818,0.8222675719901443,0,0,-34044.0,-58.21676527925032,46651.75,2503.0,0,0,0,0,0,0,0,0,79734.0,77651.0,-0.17740297471364846,0
2021-04-23,78150.0,78388.0,77557.0,78029.0,68535,56246,77789.0,1604315.25,SILVER,2021-04-05,78852.8,78830.7,75588.7,70192.76,78612.68420420878,77908.66427833185,43.0185268865793,704.019925876928,1098.4653276655893,-394.44540178866123,80575.27813932452,77086.12186067547,78830.7,3489.156278649054,0.27023098538010953,831.0,599.0,232.0,831.0,1081.0714285714287,0.3085269125454815,121.0,238.0,472.0,831.0,1.064988658063028,0.5679903730445247,-865.0,-1320.0,-1.0169895738589116,3.2283926036563706,24270.25,25656.84,291.9197117858981,64.88594136309057,2.823827525468423,1,68535,31812.0,130.19562904149953,46865.85,-764.8,1,0,0,1,1,0,0,0,79734.0,76371.0,-2.124851016929603,0
2021-04-26,78344.0,78807.0,77829.0,78271.0,47110,46649,78029.0,1106204.04,SILVER,2021-04-05,78736.0,78884.15,75766.96,70276.645,78560.11740356128,77935.50396141839,39.8090692124105,624.6134421428869,1003.6949505610489,-379.081508418162,80477.57983595255,77290.72016404744,78884.15,3186.859671905113,0.307600565093771,978.0,778.0,200.0,978.0,1064.142857142857,0.3101411013853861,73.0,463.0,442.0,978.0,1.2495049251957941,0.45194274028629855,-347.0,-1168.0,-0.7772790858493046,3.304923412527035,26221.35,26280.72,-31.261399285036838,68.9890029979593,1.7966275573149362,1,47110,-9597.0,-17.062546669985423,46030.05,-5192.8,0,0,0,1,0,0,0,0,79734.0,75147.0,-3.991261131198017,0
2021-04-27,78066.0,78744.0,77507.0,77829.0,51305,69030,78271.0,1197905.05,SILVER,2021-04-05,78635.5,78819.25,75922.22,70357.575,78447.6378030134,77927.6147790911,30.997876857749475,520.0230239222874,906.9605652332966,-386.9375413110092,80475.52761148737,77162.97238851263,78819.25,3312.555222974741,0.20106158740178354,1237.0,473.0,764.0,1237.0,1077.2857142857142,-0.5647046798942124,237.0,678.0,322.0,1237.0,1.5893818499531025,0.2603071948261924,-1187.0,-1005.0,-1.256355522286751,2.5114913657688076,28480.85,26619.28,8.90469114837613,45.18929579037878,1.8013858434702616,1,0,22381.0,47.977448605543536,48959.4,2405.4,0,0,0,1,1,0,0,0,78807.0,74539.0,-4.22721607626977,0
2021-04-28,77276.0,78738.0,76895.0,77422.0,33745,63061,77829.0,783781.62,SILVER,2021-04-05,78402.3,78779.15,76063.14,70435.455,78289.84737178056,77890.16183249177,28.978840846366154,399.68553928879555,805.5055600443965,-405.8200207556009,80532.11972382014,77026.18027617985,78779.15,3505.939447640296,0.11289976045837408,1843.0,909.0,934.0,1843.0,1169.857142857143,-0.5229413200734889,146.0,1316.0,381.0,1843.0,2.3804603342719126,0.28594682582745523,-1096.0,-2332.0,-1.7227273967794707,1.7864894875494235,29689.2,26534.16,-34.22668355910729,41.93973228488919,1.1366085984128909,0,0,-5969.0,-8.646965087643055,50203.45,916.6,0,1,0,0,0,1,0,0,78807.0,74373.0,-3.938157112965307,0
2021-04-29,77923.0,78080.0,77002.0,77651.0,17755,11999,77422.0,413608.05,SILVER,2021-04-05,78203.7,78804.5,76219.6,70511.565,78191.5631607374,77872.44614119608,35.697439353099725,319.1170195413142,708.2278519437801,-389.1108324024659,80470.40850826005,77138.59149173995,78804.5,3331.817016520101,0.1537925119294915,1078.0,658.0,420.0,1078.0,1171.642857142857,0.29578156079668183,272.0,157.0,649.0,1078.0,1.3882628684756153,0.6020408163265306,-138.0,-1986.0,-1.4637488975883357,1.8779946365501707,30197.45,26761.44,-47.38479774781449,38.50142393530133,0.5879635532139303,0,17755,-51062.0,-80.97239181110353,47863.85,-2487.0,0,0,0,0,0,1,0,0,78807.0,74661.0,-3.850562130558525,0
2021-04-30,76513.0,76890.0,76058.0,76371.0,33810,24849,77651.0,774631.05,SILVER,2021-04-05,77951.4,78712.45,76335.38,70585.66,77911.47652062394,77761.22790851489,28.47319674431658,150.24861210904783,596.6320039768336,-446.3833918677858,80690.42583668881,76734.47416331118,78712.45,3955.9516733776254,-0.09188033457467569,832.0,761.0,1593.0,1593.0,1215.0,-1.6484011796370934,142.0,377.0,313.0,832.0,1.0894187584292467,0.3762019230769231,-1658.0,-2523.0,-2.974688248174205,0.04666250433284715,31269.35,27053.96,90.42523232892144,48.481266685774585,1.0812504896967798,0,0,12850.0,107.09225768814066,46423.05,-6279.4,0,1,0,0,1,1,0,0,78807.0,75975.0,-0.5185214282908435,0
2021-05-03,75111.0,75773.0,74778.0,75147.0,35846,62800,76371.0,808115.81,SILVER,2021-06-05,77604.3,78522.0,76421.24,70658.255,77486.17244052795,77567.58139677304,26.19754680438993,-81.40895624508266,461.0238119324504,-542.432768177533,81056.45885431366,75987.54114568634,78522.0,5068.917708627327,-0.1658226063239754,995.0,598.0,1593.0,1593.0,1194.7142857142858,-1.6027025965353325,36.0,626.0,333.0,995.0,1.3240714865530228,0.3708542713567839,-3124.0,-3471.0,-4.298158477878811,-1.6673898513031262,32633.0,26165.18,6.021887015675831,49.78146108534787,1.0984586155119052,0,0,37951.0,152.7264678659101,48889.8,3230.2,0,1,0,0,1,1,0,0,78744.0,76758.0,2.1437981556149945,1
2021-05-04,74708.0,75017.0,74219.0,74539.0,13107,15445,75147.0,293094.8,SILVER,2021-06-05,77156.6,78271.35,76481.1,70725.875,77032.76129583135,77343.24203404911,14.919951567334849,-310.48073821775324,306.7229019024097,-617.203640120163,81316.91341862068,75225.78658137933,78271.35,6091.126837241347,-0.11275197508288563,798.0,130.0,928.0,928.0,1188.5,-0.8090808681650685,169.0,309.0,320.0,798.0,1.0705805014824454,0.40100250626566414,-3290.0,-4477.0,-4.7684753105702224,-2.539320171911761,32889.45,25583.22,-63.43525079506779,45.492421377002536,0.39851684962807227,0,0,-47355.0,-75.40605095541402,45749.7,-10717.0,0,1,0,0,0,1,0,0,78738.0,76634.0,2.8106092112853673,1
