trade_date,open,high,low,close,volume_lots,open_interest,prev_close,value_lakh,symbol,expiry_date
2021-03-01,71527.0,72285.0,71264.0,71632.0,109248,78602,70993.0,391282.64,SILVERM,2021-04-05
2021-03-02,72248.0,72742.0,71524.0,72139.0,5731,31256,71609.0,124028.58,SILVER,2021-04-05
2021-03-02,72235.0,72729.0,71511.0,72126.0,17193,31256,71596.0,62003.12,SILVERM,2021-04-05
2021-03-03,72238.0,72398.0,71961.0,72139.0,5799,15594,72139.0,125500.22,SILVER,2021-04-05
2021-03-03,72227.0,72387.0,71950.0,72128.0,17397,15594,72128.0,62740.54,SILVERM,2021-04-05
2021-03-04,72524.0,72524.0,71864.0,72256.0,33873,12460,72139.0,734258.25,SILVER,2021-04-05
2021-03-04,72612.0,72612.0,71952.0,72344.0,101619,12460,72227.0,367576.25,SILVERM,2021-04-05
2021-03-05,73333.0,73416.0,73221.0,73359.0,12025,64698,72256.0,264642.59,SILVER,2021-04-05
2021-03-05,73393.0,73476.0,73281.0,73419.0,36075,64698,72316.0,132429.52,SILVERM,2021-04-05
2021-03-08,72971.0,73301.0,72462.0,72873.0,19481,26191,73359.0,425891.67,SILVER,2021-04-05
2021-03-08,72991.0,73321.0,72482.0,72893.0,58443,26191,73379.0,213004.28,SILVERM,2021-04-05
2021-03-09,73372.0,73835.0,73043.0,73358.0,30411,20529,72873.0,669267.04,SILVER,2021-04-05
2021-03-09,73418.0,73881.0,73089.0,73404.0,91233,20529,72919.0,334843.36,SILVERM,2021-04-05
2021-03-10,73394.0,73540.0,72832.0,73204.0,36358,42175,73358.0,798465.31,SILVER,2021-04-05
2021-03-10,73298.0,73444.0,72736.0,73108.0,109074,42175,73262.0,398709.1,SILVERM,2021-04-05
2021-03-11,72932.0,73734.0,71645.0,73037.0,19961,27675,73204.0,437367.47,SILVER,2021-04-05
2021-03-11,72891.0,73693.0,71604.0,72996.0,59883,27675,73163.0,218560.97,SILVERM,2021-04-05
2021-03-12,74107.0,74280.0,73344.0,73997.0,26767,53158,73037.0,594203.31,SILVER,2021-04-05
2021-03-12,74085.0,74258.0,73322.0,73975.0,80301,53158,73015.0,297013.32,SILVERM,2021-04-05
2021-03-15,74702.0,74930.0,74426.0,74731.0,26392,56798,73997.0,591690.17,SILVER,2021-04-05
2021-03-15,74661.0,74889.0,74385.0,74690.0,79176,56798,73956.0,295682.77,SILVERM,2021-04-05
2021-03-16,75452.0,75917.0,75290.0,75462.0,18262,35976,74731.0,413426.11,SILVER,2021-04-05
2021-03-16,75375.0,75840.0,75213.0,75385.0,54786,35976,74654.0,206502.13,SILVERM,2021-04-05
2021-03-17,76652.0,77159.0,75896.0,76637.0,10229,73116,75462.0,235175.96,SILVER,2021-04-05
2021-03-17,76673.0,77180.0,75917.0,76658.0,30687,73116,75483.0,117620.2,SILVERM,2021-04-05
2021-03-18,76714.0,77318.0,76295.0,76675.0,28772,72821,76637.0,661827.93,SILVER,2021-04-05
2021-03-18,76783.0,77387.0,76364.0,76744.0,86316,72821,76706.0,331211.76,SILVERM,2021-04-05
2021-03-19,77288.0,77417.0,77197.0,77306.0,23799,22204,76675.0,551941.65,SILVER,2021-04-05
2021-03-19,77287.0,77416.0,77196.0,77305.0,71397,22204,76674.0,275967.25,SILVERM,2021-04-05
2021-03-22,77079.0,77429.0,76745.0,77046.0,28555,65665,77306.0,660014.56,SILVER,2021-04-05
2021-03-22,77111.0,77461.0,76777.0,77078.0,85665,65665,77338.0,330144.34,SILVERM,2021-04-05
2021-03-23,77601.0,77737.0,77178.0,77357.0,31616,17394,77046.0,733715.67,SILVER,2021-04-05
2021-03-23,77599.0,77735.0,77176.0,77355.0,94848,17394,77044.0,366848.35,SILVERM,2021-04-05
2021-03-24,77411.0,78003.0,76237.0,77259.0,24333,74814,77357.0,563982.97,SILVER,2021-04-05
2021-03-24,77389.0,77981.0,76215.0,77237.0,72999,74814,77335.0,281911.19,SILVERM,2021-04-05
2021-03-25,77500.0,78124.0,76776.0,77365.0,9261,43593,77259.0,214943.18,SILVER,2021-04-05
2021-03-25,77546.0,78170.0,76822.0,77411.0,27783,43593,77305.0,107535.49,SILVERM,2021-04-05
2021-03-26,77852.0,78401.0,77675.0,77923.0,8466,51964,77365.0,197908.84,SILVER,2021-04-05
2021-03-26,77781.0,78330.0,77604.0,77852.0,25398,51964,77294.0,98864.25,SILVERM,2021-04-05
2021-03-29,77065.0,77542.0,76626.0,77202.0,8088,63365,77923.0,187322.93,SILVER,2021-04-05
2021-03-29,76972.0,77449.0,76533.0,77109.0,24264,63365,77830.0,93548.64,SILVERM,2021-04-05
2021-03-30,79279.0,79368.0,78540.0,79127.0,6115,10443,77202.0,145158.48,SILVER,2021-04-05
2021-03-30,79207.0,79296.0,78468.0,79055.0,18345,10443,77130.0,72513.2,SILVERM,2021-04-05
2021-03-31,78361.0,78942.0,77488.0,78224.0,9578,38180,79127.0,224768.84,SILVER,2021-04-05
2021-03-31,78404.0,78985.0,77531.0,78267.0,28734,38180,79170.0,112446.2,SILVERM,2021-04-05
2021-04-01,77371.0,77525.0,76768.0,77144.0,7590,58791,78224.0,175656.89,SILVER,2021-04-05
2021-04-01,77375.0,77529.0,76772.0,77148.0,22770,58791,78228.0,87833.0,SILVERM,2021-04-05
2021-04-02,78117.0,78366.0,78074.0,78212.0,12372,53665,77144.0,290291.66,SILVER,2021-04-05
2021-04-02,78136.0,78385.0,78093.0,78231.0,37116,53665,77163.0,145181.09,SILVERM,2021-04-05
2021-04-05,78920.0,79096.0,78752.0,78956.0,8573,13465,78212.0,203066.94,SILVER,2021-04-05
2021-04-05,79004.0,79180.0,78836.0,79040.0,25719,13465,78296.0,101641.49,SILVERM,2021-04-05
2021-04-06,79291.0,79856.0,78641.0,79552.0,7978,78247,78956.0,190399.76,SILVER,2021-04-05
2021-04-06,79233.0,79798.0,78583.0,79494.0,23934,78247,78898.0,95130.47,SILVERM,2021-04-05
2021-04-07,80093.0,80605.0,79778.0,80156.0,14422,61559,79552.0,346802.95,SILVER,2021-04-05
2021-04-07,80153.0,80665.0,79838.0,80216.0,43266,61559,79612.0,173531.27,SILVERM,2021-04-05
2021-04-08,80324.0,80366.0,79819.0,80164.0,28697,35198,80156.0,690139.89,SILVER,2021-04-05
2021-04-08,80304.0,80346.0,79799.0,80144.0,86091,35198,80136.0,344983.86,SILVERM,2021-04-05
2021-04-09,79275.0,79557.0,79111.0,79349.0,35820,64740,80164.0,852684.35,SILVER,2021-04-05
2021-04-09,79248.0,79530.0,79084.0,79322.0,107460,64740,80137.0,426197.11,SILVERM,2021-04-05
2021-04-12,79540.0,79996.0,79010.0,79439.0,9925,32488,79349.0,236529.62,SILVER,2021-04-05
2021-04-12,79544.0,80000.0,79014.0,79443.0,29775,32488,79353.0,118270.77,SILVERM,2021-04-05
2021-04-13,78803.0,79602.0,77725.0,78834.0,34430,48515,79439.0,814276.39,SILVER,2021-04-05
2021-04-13,78815.0,79614.0,77737.0,78846.0,103290,48515,79451.0,407200.17,SILVERM,2021-04-05
2021-04-14,79806.0,79849.0,79556.0,79754.0,33834,37898,78834.0,809519.05,SILVER,2021-04-05
2021-04-14,79795.0,79838.0,79545.0,79743.0,101502,37898,78823.0,404703.7,SILVERM,2021-04-05
2021-04-15,79454.0,80184.0,79391.0,79637.0,29435,11919,79754.0,703234.53,SILVER,2021-04-05
2021-04-15,79485.0,80215.0,79422.0,79668.0,88305,11919,79785.0,351754.14,SILVERM,2021-04-05
2021-04-16,78907.0,79225.0,78473.0,78894.0,26676,60070,79637.0,631372.9,SILVER,2021-04-05
2021-04-16,78911.0,79229.0,78477.0,78898.0,80028,60070,79641.0,315702.46,SILVERM,2021-04-05
2021-04-19,78148.0,79121.0,78148.0,78618.0,24814,72613,78894.0,585248.12,SILVER,2021-04-05
2021-04-19,78138.0,79111.0,78138.0,78608.0,74442,72613,78884.0,292586.84,SILVERM,2021-04-05
2021-04-20,78987.0,79734.0,78276.0,79016.0,19716,57003,78618.0,467363.84,SILVER,2021-04-05
2021-04-20,78966.0,79713.0,78255.0,78995.0,59148,57003,78597.0,233619.81,SILVERM,2021-04-05
2021-04-21,78262.0,78696.0,78262.0,78518.0,81320,58478,79016.0,1915525.13,SILVER,2021-04-05
2021-04-21,78274.0,78708.0,78274.0,78530.0,243960,58478,79028.0,957908.94,SILVERM,2021-04-05
2021-04-22,77976.0,78299.0,77102.0,77789.0,17487,24434,78518.0,408088.87,SILVER,2021-04-05
2021-04-22,77908.0,78231.0,77034.0,77721.0,52461,24434,78450.0,203866.07,SILVERM,2021-04-05
2021-04-23,78150.0,78388.0,77557.0,78029.0,68535,56246,77789.0,1604315.25,SILVER,2021-04-05
2021-04-23,78096.0,78334.0,77503.0,77975.0,205605,56246,77735.0,801602.49,SILVERM,2021-04-05
2021-04-26,78344.0,78807.0,77829.0,78271.0,47110,46649,78029.0,1106204.04,SILVER,2021-04-05
2021-04-26,78326.0,78789.0,77811.0,78253.0,141330,46649,78011.0,552974.82,SILVERM,2021-04-05
2021-04-27,78066.0,78744.0,77507.0,77829.0,51305,69030,78271.0,1197905.05,SILVER,2021-04-05
2021-04-27,78093.0,78771.0,77534.0,77856.0,153915,69030,78298.0,599160.31,SILVERM,2021-04-05
2021-04-28,77276.0,78738.0,76895.0,77422.0,33745,63061,77829.0,783781.62,SILVER,2021-04-05
2021-04-28,77383.0,78845.0,77002.0,77529.0,101235,63061,77936.0,392432.42,SILVERM,2021-04-05
2021-04-29,77923.0,78080.0,77002.0,77651.0,17755,11999,77422.0,413608.05,SILVER,2021-04-05
2021-04-29,77915.0,78072.0,76994.0,77643.0,53265,11999,77414.0,206782.72,SILVERM,2021-04-05
2021-04-30,76513.0,76890.0,76058.0,76371.0,33810,24849,77651.0,774631.05,SILVER,2021-04-05
2021-04-30,76424.0,76801.0,75969.0,76282.0,101430,24849,77562.0,386864.16,SILVERM,2021-04-05
2021-05-03,75111.0,75773.0,74778.0,75147.0,35846,62800,76371.0,808115.81,SILVER,2021-06-05
2021-05-03,75071.0,75733.0,74738.0,75107.0,107538,62800,76331.0,403842.83,SILVERM,2021-06-05
2021-05-04,74708.0,75017.0,74219.0,74539.0,13107,15445,75147.0,293094.8,SILVER,2021-06-05
2021-05-04,74741.0,75050.0,74252.0,74572.0,39321,15445,75180.0,146612.28,SILVERM,2021-06-05
2021-05-05,74208.0,74829.0,73811.0,74373.0,23268,28040,74539.0,519153.29,SILVER,2021-06-05
2021-05-05,74159.0,74780.0,73762.0,74324.0,69804,28040,74490.0,259405.62,SILVERM,2021-06-05
2021-05-06,74538.0,74976.0,74468.0,74661.0,29399,74315,74373.0,658487.62,SILVER,2021-06-05
2021-05-06,74473.0,74911.0,74403.0,74596.0,88197,74315,74308.0,328957.17,SILVERM,2021-06-05
2021-05-07,75883.0,76302.0,75590.0,75975.0,14624,10246,74661.0,333317.52,SILVER,2021-06-05
2021-05-07,75916.0,76335.0,75623.0,76008.0,43872,10246,74694.0,166731.15,SILVERM,2021-06-05
2021-05-10,76677.0,77747.0,76106.0,76758.0,32126,41153,75975.0,739778.25,SILVER,2021-06-05
2021-05-10,76700.0,77770.0,76129.0,76781.0,96378,41153,75998.0,369999.96,SILVERM,2021-06-05
2021-05-11,76472.0,76756.0,76427.0,76634.0,28131,15212,76758.0,646737.32,SILVER,2021-06-05
2021-05-11,76398.0,76682.0,76353.0,76560.0,84393,15212,76684.0,323056.4,SILVERM,2021-06-05
2021-05-12,76823.0,77315.0,75796.0,76636.0,25714,13339,76634.0,591185.43,SILVER,2021-06-05
2021-05-12,76778.0,77270.0,75751.0,76591.0,77142,13339,76589.0,295419.15,SILVERM,2021-06-05
2021-05-13,75725.0,76265.0,75342.0,75765.0,23570,66238,76636.0,535734.31,SILVER,2021-06-05
2021-05-13,75787.0,76327.0,75404.0,75827.0,70710,66238,76698.0,268086.36,SILVERM,2021-06-05
2021-05-14,75821.0,76050.0,75274.0,75767.0,17482,29394,75765.0,397367.61,SILVER,2021-06-05
2021-05-14,75864.0,76093.0,75317.0,75810.0,52446,29394,75808.0,198796.56,SILVERM,2021-06-05
2021-05-17,75446.0,75620.0,75413.0,75532.0,39318,63871,75767.0,890930.15,SILVER,2021-06-05
2021-05-17,75386.0,75560.0,75353.0,75472.0,117954,63871,75707.0,445111.21,SILVERM,2021-06-05
2021-05-18,75559.0,76257.0,75544.0,75835.0,38414,44607,75532.0,873937.71,SILVER,2021-06-05
2021-05-18,75460.0,76158.0,75445.0,75736.0,115242,44607,75433.0,436398.41,SILVERM,2021-06-05
2021-05-19,75167.0,75462.0,74344.0,75127.0,26040,62055,75835.0,586892.12,SILVER,2021-06-05
2021-05-19,75180.0,75475.0,74357.0,75140.0,78120,62055,75848.0,293496.84,SILVERM,2021-06-05
2021-05-20,75312.0,76023.0,75250.0,75602.0,18407,14395,75127.0,417481.8,SILVER,2021-06-05
2021-05-20,75297.0,76008.0,75235.0,75587.0,55221,14395,75112.0,208699.49,SILVERM,2021-06-05
2021-05-21,76973.0,77094.0,76861.0,76983.0,38305,25290,75602.0,884650.14,SILVER,2021-06-05
2021-05-21,76982.0,77103.0,76870.0,76992.0,114915,25290,75611.0,442376.78,SILVERM,2021-06-05
2021-05-24,76695.0,77093.0,76553.0,76905.0,19166,75078,76983.0,442188.37,SILVER,2021-06-05
2021-05-24,76727.0,77125.0,76585.0,76937.0,57498,75078,77015.0,221186.18,SILVERM,2021-06-05
2021-05-25,77592.0,77819.0,76699.0,77285.0,11572,13691,76905.0,268302.61,SILVER,2021-06-05
2021-05-25,77544.0,77771.0,76651.0,77237.0,34716,13691,76857.0,134067.98,SILVERM,2021-06-05
2021-05-26,78071.0,78450.0,77335.0,77929.0,38002,17470,77285.0,888437.36,SILVER,2021-06-05
2021-05-26,78049.0,78428.0,77313.0,77907.0,114006,17470,77263.0,444093.27,SILVERM,2021-06-05
2021-05-27,77601.0,77847.0,77291.0,77584.0,31972,13841,77929.0,744154.69,SILVER,2021-06-05
2021-05-27,77556.0,77802.0,77246.0,77539.0,95916,13841,77884.0,371861.54,SILVERM,2021-06-05
2021-05-28,78003.0,78071.0,77331.0,77806.0,27923,73197,77584.0,651773.08,SILVER,2021-06-05
2021-05-28,77960.0,78028.0,77288.0,77763.0,83769,73197,77541.0,325706.44,SILVERM,2021-06-05
2021-05-31,77705.0,78018.0,77481.0,77837.0,6909,65773,77806.0,161332.75,SILVER,2021-06-05
2021-05-31,77733.0,78046.0,77509.0,77865.0,20727,65773,77834.0,80695.39,SILVERM,2021-06-05
2021-06-01,78030.0,78117.0,77824.0,77945.0,37848,27776,77837.0,885018.71,SILVER,2021-06-05
2021-06-01,78037.0,78124.0,77831.0,77952.0,113544,27776,77844.0,442549.09,SILVERM,2021-06-05
2021-06-02,77296.0,78356.0,76578.0,77265.0,7083,37584,77945.0,164180.4,SILVER,2021-06-05
2021-06-02,77218.0,78278.0,76500.0,77187.0,21249,37584,77867.0,82007.33,SILVERM,2021-06-05
2021-06-03,77347.0,77805.0,76876.0,77306.0,22140,14300,77265.0,513466.45,SILVER,2021-06-05
2021-06-03,77383.0,77841.0,76912.0,77342.0,66420,14300,77301.0,256852.78,SILVERM,2021-06-05
2021-06-04,77974.0,78310.0,76919.0,77776.0,7670,13338,77306.0,178962.58,SILVER,2021-06-05
2021-06-04,77956.0,78292.0,76901.0,77758.0,23010,13338,77288.0,89460.58,SILVERM,2021-06-05
2021-06-07,79238.0,79901.0,78402.0,79122.0,19691,72601,77776.0,467397.39,SILVER,2021-06-05
2021-06-07,79277.0,79940.0,78441.0,79161.0,59073,72601,77815.0,233813.89,SILVERM,2021-06-05
2021-06-08,80077.0,80930.0,79142.0,80031.0,39262,15487,79122.0,942653.14,SILVER,2021-06-05
2021-06-08,80026.0,80879.0,79091.0,79980.0,117786,15487,79071.0,471026.21,SILVERM,2021-06-05
2021-06-09,81813.0,82241.0,81813.0,82085.0,30595,46282,80031.0,753417.17,SILVER,2021-06-05
2021-06-09,81767.0,82195.0,81767.0,82039.0,91785,46282,79985.0,376497.48,SILVERM,2021-06-05
2021-06-10,81217.0,82052.0,80914.0,81373.0,38440,38804,82085.0,938393.44,SILVER,2021-06-05
2021-06-10,81230.0,82065.0,80927.0,81386.0,115320,38804,82098.0,469271.68,SILVERM,2021-06-05
2021-06-11,82205.0,82851.0,81621.0,82225.0,13630,19915,81373.0,336218.02,SILVER,2021-06-05
2021-06-11,82150.0,82796.0,81566.0,82170.0,40890,19915,81318.0,167996.56,SILVERM,2021-06-05
2021-06-14,82436.0,82552.0,82085.0,82421.0,36250,21158,82225.0,896328.38,SILVER,2021-06-05
2021-06-14,82422.0,82538.0,82071.0,82407.0,108750,21158,82211.0,448088.06,SILVERM,2021-06-05
2021-06-15,84380.0,84896.0,83958.0,84571.0,33798,20547,82421.0,857499.2,SILVER,2021-06-05
2021-06-15,84319.0,84835.0,83897.0,84510.0,101394,20547,82360.0,428440.35,SILVERM,2021-06-05
2021-06-16,84203.0,84203.0,83550.0,83798.0,38212,12459,84571.0,960626.75,SILVER,2021-06-05
2021-06-16,84183.0,84183.0,83530.0,83778.0,114636,12459,84551.0,480198.74,SILVERM,2021-06-05
2021-06-17,83254.0,83718.0,82619.0,83002.0,16982,38768,83798.0,422861.99,SILVER,2021-06-05
2021-06-17,83252.0,83716.0,82617.0,83000.0,50946,38768,83796.0,211425.9,SILVERM,2021-06-05
2021-06-18,82544.0,82601.0,81986.0,82444.0,13655,73146,83002.0,337731.85,SILVER,2021-06-05
2021-06-18,82545.0,82602.0,81987.0,82445.0,40965,73146,83003.0,168867.97,SILVERM,2021-06-05
2021-06-21,80460.0,80788.0,80077.0,80448.0,58955,60870,82444.0,1422843.55,SILVER,2021-06-05
2021-06-21,80442.0,80770.0,80059.0,80430.0,176865,60870,82426.0,711262.6,SILVERM,2021-06-05
2021-06-22,79942.0,80425.0,79666.0,79976.0,22520,60460,80448.0,540317.86,SILVER,2021-06-05
2021-06-22,79959.0,80442.0,79683.0,79993.0,67560,60460,80465.0,270216.35,SILVERM,2021-06-05
2021-06-23,79140.0,79725.0,79033.0,79291.0,13740,70817,79976.0,326837.5,SILVER,2021-06-05
2021-06-23,79147.0,79732.0,79040.0,79298.0,41220,70817,79983.0,163433.18,SILVERM,2021-06-05
2021-06-24,79462.0,80118.0,78963.0,79450.0,98077,48247,79291.0,2337665.3,SILVER,2021-06-05
2021-06-24,79458.0,80114.0,78959.0,79446.0,294231,48247,79287.0,1168773.8,SILVERM,2021-06-05
2021-06-25,79828.0,80272.0,79555.0,79787.0,70530,25419,79450.0,1688213.13,SILVER,2021-06-05
2021-06-25,79797.0,80241.0,79524.0,79756.0,211590,25419,79419.0,843778.6,SILVERM,2021-06-05
2021-06-28,81368.0,82040.0,81079.0,81570.0,64092,45577,79787.0,1568395.33,SILVER,2021-06-05
2021-06-28,81421.0,82093.0,81132.0,81623.0,192276,45577,79840.0,784707.2,SILVERM,2021-06-05
2021-06-29,82554.0,82645.0,82414.0,82499.0,54692,12921,81570.0,1353610.59,SILVER,2021-06-05
2021-06-29,82573.0,82664.0,82433.0,82518.0,164076,12921,81589.0,676961.17,SILVERM,2021-06-05
2021-06-30,81940.0,82435.0,81612.0,81966.0,57025,14676,82499.0,1402233.34,SILVER,2021-06-05
2021-06-30,81888.0,82383.0,81560.0,81914.0,171075,14676,82447.0,700671.88,SILVERM,2021-06-05
2021-07-01,80822.0,81878.0,80236.0,81132.0,14884,59684,81966.0,362270.61,SILVER,2021-08-05
2021-07-01,80854.0,81910.0,80268.0,81164.0,44652,59684,81998.0,181206.75,SILVERM,2021-08-05
2021-07-02,81478.0,81755.0,81419.0,81618.0,7723,23463,81132.0,189100.74,SILVER,2021-08-05
2021-07-02,81522.0,81799.0,81463.0,81662.0,23169,23463,81176.0,94601.34,SILVERM,2021-08-05
2021-07-05,80325.0,80810.0,80161.0,80391.0,9761,35474,81618.0,235408.97,SILVER,2021-08-05
2021-07-05,80321.0,80806.0,80157.0,80387.0,29283,35474,81614.0,117698.63,SILVERM,2021-08-05
2021-07-06,82456.0,82887.0,81466.0,82146.0,12630,50935,80391.0,311251.19,SILVER,2021-08-05
2021-07-06,82455.0,82886.0,81465.0,82145.0,37890,50935,80390.0,155623.7,SILVERM,2021-08-05
2021-07-07,83396.0,83774.0,82631.0,83303.0,21375,77005,82146.0,534180.49,SILVER,2021-08-05
2021-07-07,83293.0,83671.0,82528.0,83200.0,64125,77005,82043.0,266760.0,SILVERM,2021-08-05
2021-07-08,82647.0,83431.0,82222.0,82869.0,30218,68596,83303.0,751240.63,SILVER,2021-08-05
2021-07-08,82605.0,83389.0,82180.0,82827.0,90654,68596,83261.0,375429.94,SILVERM,2021-08-05
2021-07-09,81329.0,81622.0,80820.0,81250.0,35565,65152,82869.0,866896.88,SILVER,2021-08-05
2021-07-09,81371.0,81664.0,80862.0,81292.0,106695,65152,82911.0,433672.5,SILVERM,2021-08-05
2021-07-12,82307.0,83155.0,81848.0,82562.0,37975,62576,81250.0,940587.58,SILVER,2021-08-05
2021-07-12,82268.0,83116.0,81809.0,82523.0,113925,62576,81211.0,470071.64,SILVERM,2021-08-05
2021-07-13,82651.0,83279.0,82055.0,82472.0,32073,76627,82562.0,793537.34,SILVER,2021-08-05
2021-07-13,82643.0,83271.0,82047.0,82464.0,96219,76627,82554.0,396730.18,SILVERM,2021-08-05
2021-07-14,83612.0,84224.0,83375.0,83691.0,9190,35772,82472.0,230736.09,SILVER,2021-08-05
2021-07-14,83569.0,84181.0,83332.0,83648.0,27570,35772,82429.0,115308.77,SILVERM,2021-08-05
2021-07-15,82154.0,82744.0,81857.0,82170.0,6883,26363,83691.0,169672.83,SILVER,2021-08-05
2021-07-15,82166.0,82756.0,81869.0,82182.0,20649,26363,83703.0,84848.81,SILVERM,2021-08-05
2021-07-16,81834.0,82253.0,80863.0,81618.0,7886,38490,82170.0,193091.86,SILVER,2021-08-05
2021-07-16,81854.0,82273.0,80883.0,81638.0,23658,38490,82190.0,96569.59,SILVERM,2021-08-05
2021-07-19,81432.0,82355.0,81041.0,81642.0,13953,69004,81618.0,341745.25,SILVER,2021-08-05
2021-07-19,81453.0,82376.0,81062.0,81663.0,41859,69004,81639.0,170916.58,SILVERM,2021-08-05
2021-07-20,81479.0,82220.0,81479.0,81707.0,13381,63806,81642.0,327996.41,SILVER,2021-08-05
2021-07-20,81422.0,82163.0,81422.0,81650.0,40143,63806,81585.0,163883.8,SILVERM,2021-08-05
2021-07-21,81205.0,81439.0,81169.0,81299.0,28238,10260,81707.0,688716.35,SILVER,2021-08-05
2021-07-21,81210.0,81444.0,81174.0,81304.0,84714,10260,81712.0,344379.35,SILVERM,2021-08-05
2021-07-22,82082.0,82491.0,80994.0,81912.0,18795,32320,81299.0,461860.81,SILVER,2021-08-05
2021-07-22,82161.0,82570.0,81073.0,81991.0,56385,32320,81378.0,231153.13,SILVERM,2021-08-05
2021-07-23,80673.0,81249.0,80466.0,80918.0,35428,52145,81912.0,860028.87,SILVER,2021-08-05
2021-07-23,80710.0,81286.0,80503.0,80955.0,106284,52145,81949.0,430211.06,SILVERM,2021-08-05
2021-07-26,80346.0,80901.0,80346.0,80804.0,14638,73688,80918.0,354842.69,SILVER,2021-08-05
2021-07-26,80351.0,80906.0,80351.0,80809.0,43914,73688,80923.0,177432.32,SILVERM,2021-08-05
2021-07-27,80864.0,81718.0,80302.0,80937.0,9931,58581,80804.0,241135.6,SILVER,2021-08-05
2021-07-27,80767.0,81621.0,80205.0,80840.0,29793,58581,80707.0,120423.31,SILVERM,2021-08-05
2021-07-28,81534.0,81749.0,81124.0,81444.0,31411,30754,80937.0,767471.25,SILVER,2021-08-05
2021-07-28,81522.0,81737.0,81112.0,81432.0,94233,30754,80925.0,383679.08,SILVERM,2021-08-05
2021-07-29,82339.0,82679.0,81666.0,82142.0,25534,79837,81444.0,629224.15,SILVER,2021-08-05
2021-07-29,82421.0,82761.0,81748.0,82224.0,76602,79837,81526.0,314926.14,SILVERM,2021-08-05
2021-07-30,81017.0,81624.0,80742.0,81092.0,34181,17207,82142.0,831541.7,SILVER,2021-08-05
2021-07-30,81083.0,81690.0,80808.0,81158.0,102543,17207,82208.0,416109.24,SILVERM,2021-08-05
2021-08-02,79609.0,80051.0,79043.0,79675.0,24996,37920,81092.0,597466.89,SILVER,2021-08-05
2021-08-02,79632.0,80074.0,79066.0,79698.0,74988,37920,81115.0,298819.68,SILVERM,2021-08-05
2021-08-03,81077.0,81650.0,80437.0,80890.0,11553,34016,79675.0,280356.65,SILVER,2021-08-05
2021-08-03,81041.0,81614.0,80401.0,80854.0,34659,34016,79639.0,140115.94,SILVERM,2021-08-05
2021-08-04,80920.0,81461.0,80824.0,81224.0,23073,70522,80890.0,562224.41,SILVER,2021-08-05
2021-08-04,80923.0,81464.0,80827.0,81227.0,69219,70522,80893.0,281122.59,SILVERM,2021-08-05
2021-08-05,80475.0,80908.0,80286.0,80538.0,12130,64068,81224.0,293077.78,SILVER,2021-08-05
2021-08-05,80514.0,80947.0,80325.0,80577.0,36390,64068,81263.0,146609.85,SILVERM,2021-08-05
2021-08-06,82058.0,82400.0,81707.0,82027.0,34405,30102,80538.0,846641.68,SILVER,2021-08-05
2021-08-06,82105.0,82447.0,81754.0,82074.0,103215,30102,80585.0,423563.4,SILVERM,2021-08-05
2021-08-09,82232.0,82592.0,81666.0,82158.0,10789,11924,82027.0,265920.8,SILVER,2021-08-05
2021-08-09,82248.0,82608.0,81682.0,82174.0,32367,11924,82043.0,132986.29,SILVERM,2021-08-05
2021-08-10,83230.0,83582.0,82722.0,83315.0,33930,64333,82158.0,848063.38,SILVER,2021-08-05
2021-08-10,83273.0,83625.0,82765.0,83358.0,101790,64333,82201.0,424250.54,SILVERM,2021-08-05
2021-08-11,83406.0,83668.0,83276.0,83401.0,22529,56099,83315.0,563682.34,SILVER,2021-08-05
2021-08-11,83403.0,83665.0,83273.0,83398.0,67587,56099,83312.0,281831.03,SILVERM,2021-08-05
2021-08-12,85023.0,86142.0,84549.0,85448.0,12942,67346,83401.0,331760.4,SILVER,2021-08-05
2021-08-12,85018.0,86137.0,84544.0,85443.0,38826,67346,83396.0,165870.5,SILVERM,2021-08-05
2021-08-13,87120.0,87548.0,87004.0,87235.0,12548,60062,85448.0,328387.43,SILVER,2021-08-05
2021-08-13,87097.0,87525.0,86981.0,87212.0,37644,60062,85425.0,164150.43,SILVERM,2021-08-05
2021-08-16,87082.0,87958.0,86247.0,87003.0,23296,10306,87235.0,608046.57,SILVER,2021-08-05
2021-08-16,87103.0,87979.0,86268.0,87024.0,69888,10306,87256.0,304096.67,SILVERM,2021-08-05
2021-08-17,87842.0,88598.0,87296.0,88015.0,37244,79767,87003.0,983409.2,SILVER,2021-08-05
2021-08-17,87892.0,88648.0,87346.0,88065.0,111732,79767,87053.0,491983.93,SILVERM,2021-08-05
2021-08-18,88711.0,89932.0,87756.0,88700.0,5296,22207,88015.0,140926.56,SILVER,2021-08-05
2021-08-18,88746.0,89967.0,87791.0,88735.0,15888,22207,88050.0,70491.08,SILVERM,2021-08-05
2021-08-19,90228.0,90402.0,89623.0,90147.0,7409,49426,88700.0,200369.74,SILVER,2021-08-05
2021-08-19,90167.0,90341.0,89562.0,90086.0,22227,49426,88639.0,100117.08,SILVERM,2021-08-05
2021-08-20,89099.0,89571.0,88711.0,89160.0,39229,16336,90147.0,1049297.29,SILVER,2021-08-05
2021-08-20,89041.0,89513.0,88653.0,89102.0,117687,16336,90089.0,524307.35,SILVERM,2021-08-05
2021-08-23,89928.0,90543.0,89506.0,89897.0,89615,27256,89160.0,2416835.9,SILVER,2021-08-05
2021-08-23,89983.0,90598.0,89561.0,89952.0,268845,27256,89215.0,1209157.27,SILVERM,2021-08-05
