trade_date,open,high,low,close,volume_lots,open_interest,prev_close,value_lakh,symbol,expiry_date
2020-12-18,71879.0,72321.0,71434.0,71810.0,6892,12243,71027.0,148474.36,SILVER,2021-02-05
2020-12-21,73464.0,73915.0,73325.0,73626.0,86885,65031,71810.0,1919098.5,SILVER,2021-02-05
2020-12-22,74638.0,75015.0,74087.0,74536.0,21060,11701,73626.0,470918.45,SILVER,2021-02-05
2020-12-23,73306.0,73419.0,73070.0,73246.0,46045,66381,74536.0,1011783.62,SILVER,2021-02-05
2020-12-24,72807.0,73146.0,72276.0,72852.0,87215,60438,73246.0,1906136.15,SILVER,2021-02-05
2020-12-25,73830.0,74189.0,73830.0,73954.0,99457,76483,72852.0,2206572.89,SILVER,2021-02-05
2020-12-28,73235.0,73426.0,73235.0,73365.0,70142,30505,73954.0,1543790.35,SILVER,2021-02-05
2020-12-29,73843.0,74231.0,73291.0,73764.0,24582,16553,73365.0,543979.99,SILVER,2021-02-05
2020-12-30,74635.0,74924.0,73727.0,74452.0,37235,43525,73764.0,831666.07,SILVER,2021-02-05
2020-12-31,73576.0,73842.0,73321.0,73670.0,13912,54348,74452.0,307469.11,SILVER,2021-02-05
2021-01-01,73705.0,74069.0,73070.0,73637.0,23402,17273,73670.0,516975.92,SILVER,2021-02-05
2021-01-04,70629.0,71581.0,70249.0,70925.0,15315,74236,73637.0,325864.91,SILVER,2021-02-05
2021-01-05,70020.0,70159.0,70020.0,70102.0,17834,13535,70925.0,375059.72,SILVER,2021-02-05
2021-01-06,69909.0,70209.0,69768.0,69913.0,7314,28677,70102.0,153403.1,SILVER,2021-02-05
2021-01-07,68796.0,69511.0,68556.0,68922.0,8883,10908,69913.0,183670.24,SILVER,2021-02-05
2021-01-08,70132.0,70388.0,70103.0,70264.0,15051,45079,68922.0,317263.04,SILVER,2021-02-05
2021-01-11,69028.0,69621.0,68535.0,69120.0,16695,59323,70264.0,346187.52,SILVER,2021-02-05
2021-01-12,68824.0,68888.0,68674.0,68784.0,28123,55320,69120.0,580323.73,SILVER,2021-02-05
2021-01-13,68881.0,69351.0,68414.0,68907.0,12902,56105,68784.0,266711.43,SILVER,2021-02-05
2021-01-14,69778.0,70260.0,69778.0,70092.0,22573,40164,68907.0,474656.01,SILVER,2021-02-05
2021-01-15,68654.0,69055.0,68654.0,68947.0,34374,11885,70092.0,710995.25,SILVER,2021-02-05
2021-01-18,69821.0,70581.0,69041.0,69906.0,17288,67819,68947.0,362560.48,SILVER,2021-02-05
2021-01-19,69996.0,70048.0,69759.0,69932.0,11884,11049,69906.0,249321.57,SILVER,2021-02-05
2021-01-20,68774.0,69338.0,68774.0,69154.0,15559,63281,69932.0,322790.13,SILVER,2021-02-05
2021-01-21,69476.0,70149.0,69325.0,69546.0,23125,53271,69154.0,482475.38,SILVER,2021-02-05
2021-01-22,69652.0,70247.0,69118.0,69725.0,8688,76697,69546.0,181731.24,SILVER,2021-02-05
2021-01-25,69449.0,69449.0,69079.0,69257.0,28869,76351,69725.0,599814.1,SILVER,2021-02-05
2021-01-26,69278.0,69867.0,69102.0,69331.0,9023,46534,69257.0,187672.08,SILVER,2021-02-05
2021-01-27,69091.0,69577.0,68630.0,69039.0,22100,68097,69331.0,457728.57,SILVER,2021-02-05
2021-01-28,69167.0,69675.0,68750.0,69148.0,12423,63813,69039.0,257707.68,SILVER,2021-02-05
2021-01-29,69405.0,70222.0,69298.0,69702.0,17213,35037,69148.0,359934.16,SILVER,2021-02-05
2021-02-01,71129.0,71440.0,70691.0,71020.0,38158,46007,69702.0,812994.35,SILVER,2021-02-05
2021-02-02,70051.0,70224.0,69920.0,70021.0,33460,37278,71020.0,702870.8,SILVER,2021-02-05
2021-02-03,71875.0,72181.0,71303.0,71802.0,36017,18272,70021.0,775827.79,SILVER,2021-02-05
2021-02-04,70756.0,70756.0,69996.0,70205.0,38000,67183,71802.0,800337.0,SILVER,2021-02-05
2021-02-05,69806.0,70351.0,69806.0,70098.0,31502,48294,70205.0,662468.16,SILVER,2021-02-05
2021-02-08,70842.0,71141.0,70367.0,70599.0,35990,72509,70098.0,762257.4,SILVER,2021-02-05
2021-02-09,70808.0,71143.0,70167.0,70849.0,24515,14694,70599.0,521058.97,SILVER,2021-02-05
2021-02-10,70395.0,70481.0,70218.0,70354.0,34991,68150,70849.0,738527.04,SILVER,2021-02-05
2021-02-11,70195.0,70379.0,70072.0,70202.0,12634,77470,70354.0,266079.62,SILVER,2021-02-05
2021-02-12,69758.0,70072.0,69433.0,69818.0,16498,31556,70202.0,345557.21,SILVER,2021-02-05
2021-02-15,69279.0,70128.0,68875.0,69358.0,15916,74471,69818.0,331170.58,SILVER,2021-02-05
2021-02-16,70112.0,70401.0,69667.0,70066.0,34377,59855,69358.0,722597.66,SILVER,2021-02-05
2021-02-17,70163.0,70704.0,70163.0,70376.0,38001,59086,70066.0,802307.51,SILVER,2021-02-05
2021-02-18,69933.0,70053.0,69549.0,69828.0,6391,28907,70376.0,133881.22,SILVER,2021-02-05
2021-02-19,70523.0,71419.0,69831.0,70582.0,19184,58487,69828.0,406213.53,SILVER,2021-02-05
2021-02-22,70693.0,71118.0,70588.0,70854.0,80285,39158,70582.0,1706554.02,SILVER,2021-02-05
2021-02-23,71482.0,71662.0,71350.0,71546.0,42205,30293,70854.0,905879.68,SILVER,2021-02-05
2021-02-24,72273.0,72520.0,71832.0,72092.0,55682,55761,71546.0,1204268.02,SILVER,2021-02-05
2021-02-25,71340.0,71614.0,71209.0,71417.0,55322,43387,72092.0,1185279.38,SILVER,2021-02-05
2021-02-26,71021.0,71273.0,70787.0,70970.0,13567,50750,71417.0,288855.0,SILVER,2021-02-05
2021-03-01,71504.0,72262.0,71241.0,71609.0,36416,78602,70970.0,782314.0,SILVER,2021-04-05
2021-03-02,72248.0,72742.0,71524.0,72139.0,5731,31256,71609.0,124028.58,SILVER,2021-04-05
2021-03-03,72238.0,72398.0,71961.0,72139.0,5799,15594,72139.0,125500.22,SILVER,2021-04-05
2021-03-04,72524.0,72524.0,71864.0,72256.0,33873,12460,72139.0,734258.25,SILVER,2021-04-05
2021-03-05,73333.0,73416.0,73221.0,73359.0,12025,64698,72256.0,264642.59,SILVER,2021-04-05
2021-03-08,72971.0,73301.0,72462.0,72873.0,19481,26191,73359.0,425891.67,SILVER,2021-04-05
2021-03-09,73372.0,73835.0,73043.0,73358.0,30411,20529,72873.0,669267.04,SILVER,2021-04-05
2021-03-10,73394.0,73540.0,72832.0,73204.0,36358,42175,73358.0,798465.31,SILVER,2021-04-05
2021-03-11,72932.0,73734.0,71645.0,73037.0,19961,27675,73204.0,437367.47,SILVER,2021-04-05
2021-03-12,74107.0,74280.0,73344.0,73997.0,26767,53158,73037.0,594203.31,SILVER,2021-04-05
2021-03-15,74702.0,74930.0,74426.0,74731.0,26392,56798,73997.0,591690.17,SILVER,2021-04-05
2021-03-16,75452.0,75917.0,75290.0,75462.0,18262,35976,74731.0,413426.11,SILVER,2021-04-05
2021-03-17,76652.0,77159.0,75896.0,76637.0,10229,73116,75462.0,235175.96,SILVER,2021-04-05
2021-03-18,76714.0,77318.0,76295.0,76675.0,28772,72821,76637.0,661827.93,SILVER,2021-04-05
2021-03-19,77288.0,77417.0,77197.0,77306.0,23799,22204,76675.0,551941.65,SILVER,2021-04-05
2021-03-22,77079.0,77429.0,76745.0,77046.0,28555,65665,77306.0,660014.56,SILVER,2021-04-05
2021-03-23,77601.0,77737.0,77178.0,77357.0,31616,17394,77046.0,733715.67,SILVER,2021-04-05
2021-03-24,77411.0,78003.0,76237.0,77259.0,24333,74814,77357.0,563982.97,SILVER,2021-04-05
2021-03-25,77500.0,78124.0,76776.0,77365.0,9261,43593,77259.0,214943.18,SILVER,2021-04-05
2021-03-26,77852.0,78401.0,77675.0,77923.0,8466,51964,77365.0,197908.84,SILVER,2021-04-05
2021-03-29,77065.0,77542.0,76626.0,77202.0,8088,63365,77923.0,187322.93,SILVER,2021-04-05
2021-03-30,79279.0,79368.0,78540.0,79127.0,6115,10443,77202.0,145158.48,SILVER,2021-04-05
2021-03-31,78361.0,78942.0,77488.0,78224.0,9578,38180,79127.0,224768.84,SILVER,2021-04-05
2021-04-01,77371.0,77525.0,76768.0,77144.0,7590,58791,78224.0,175656.89,SILVER,2021-04-05
2021-04-02,78117.0,78366.0,78074.0,78212.0,12372,53665,77144.0,290291.66,SILVER,2021-04-05
2021-04-05,78920.0,79096.0,78752.0,78956.0,8573,13465,78212.0,203066.94,SILVER,2021-04-05
2021-04-06,79291.0,79856.0,78641.0,79552.0,7978,78247,78956.0,190399.76,SILVER,2021-04-05
2021-04-07,80093.0,80605.0,79778.0,80156.0,14422,61559,79552.0,346802.95,SILVER,2021-04-05
2021-04-08,80324.0,80366.0,79819.0,80164.0,28697,35198,80156.0,690139.89,SILVER,2021-04-05
2021-04-09,79275.0,79557.0,79111.0,79349.0,35820,64740,80164.0,852684.35,SILVER,2021-04-05
2021-04-12,79540.0,79996.0,79010.0,79439.0,9925,32488,79349.0,236529.62,SILVER,2021-04-05
2021-04-13,78803.0,79602.0,77725.0,78834.0,34430,48515,79439.0,814276.39,SILVER,2021-04-05
2021-04-14,79806.0,79849.0,79556.0,79754.0,33834,37898,78834.0,809519.05,SILVER,2021-04-05
2021-04-15,79454.0,80184.0,79391.0,79637.0,29435,11919,79754.0,703234.53,SILVER,2021-04-05
2021-04-16,78907.0,79225.0,78473.0,78894.0,26676,60070,79637.0,631372.9,SILVER,2021-04-05
2021-04-19,78148.0,79121.0,78148.0,78618.0,24814,72613,78894.0,585248.12,SILVER,2021-04-05
2021-04-20,78987.0,79734.0,78276.0,79016.0,19716,57003,78618.0,467363.84,SILVER,2021-04-05
2021-04-21,78262.0,78696.0,78262.0,78518.0,81320,58478,79016.0,1915525.13,SILVER,2021-04-05
2021-04-22,77976.0,78299.0,77102.0,77789.0,17487,24434,78518.0,408088.87,SILVER,2021-04-05
2021-04-23,78150.0,78388.0,77557.0,78029.0,68535,56246,77789.0,1604315.25,SILVER,2021-04-05
2021-04-26,78344.0,78807.0,77829.0,78271.0,47110,46649,78029.0,1106204.04,SILVER,2021-04-05
2021-04-27,78066.0,78744.0,77507.0,77829.0,51305,69030,78271.0,1197905.05,SILVER,2021-04-05
2021-04-28,77276.0,78738.0,76895.0,77422.0,33745,63061,77829.0,783781.62,SILVER,2021-04-05
2021-04-29,77923.0,78080.0,77002.0,77651.0,17755,11999,77422.0,413608.05,SILVER,2021-04-05
2021-04-30,76513.0,76890.0,76058.0,76371.0,33810,24849,77651.0,774631.05,SILVER,2021-04-05
2021-05-03,75111.0,75773.0,74778.0,75147.0,35846,62800,76371.0,808115.81,SILVER,2021-06-05
2021-05-04,74708.0,75017.0,74219.0,74539.0,13107,15445,75147.0,293094.8,SILVER,2021-06-05
2021-05-05,74208.0,74829.0,73811.0,74373.0,23268,28040,74539.0,519153.29,SILVER,2021-06-05
2021-05-06,74538.0,74976.0,74468.0,74661.0,29399,74315,74373.0,658487.62,SILVER,2021-06-05
2021-05-07,75883.0,76302.0,75590.0,75975.0,14624,10246,74661.0,333317.52,SILVER,2021-06-05
2021-05-10,76677.0,77747.0,76106.0,76758.0,32126,41153,75975.0,739778.25,SILVER,2021-06-05
2021-05-11,76472.0,76756.0,76427.0,76634.0,28131,15212,76758.0,646737.32,SILVER,2021-06-05
2021-05-12,76823.0,77315.0,75796.0,76636.0,25714,13339,76634.0,591185.43,SILVER,2021-06-05
2021-05-13,75725.0,76265.0,75342.0,75765.0,23570,66238,76636.0,535734.31,SILVER,2021-06-05
2021-05-14,75821.0,76050.0,75274.0,75767.0,17482,29394,75765.0,397367.61,SILVER,2021-06-05
2021-05-17,75446.0,75620.0,75413.0,75532.0,39318,63871,75767.0,890930.15,SILVER,2021-06-05
2021-05-18,75559.0,76257.0,75544.0,75835.0,38414,44607,75532.0,873937.71,SILVER,2021-06-05
2021-05-19,75167.0,75462.0,74344.0,75127.0,26040,62055,75835.0,586892.12,SILVER,2021-06-05
2021-05-20,75312.0,76023.0,75250.0,75602.0,18407,14395,75127.0,417481.8,SILVER,2021-06-05
2021-05-21,76973.0,77094.0,76861.0,76983.0,38305,25290,75602.0,884650.14,SILVER,2021-06-05
2021-05-24,76695.0,77093.0,76553.0,76905.0,19166,75078,76983.0,442188.37,SILVER,2021-06-05
2021-05-25,77592.0,77819.0,76699.0,77285.0,11572,13691,76905.0,268302.61,SILVER,2021-06-05
2021-05-26,78071.0,78450.0,77335.0,77929.0,38002,17470,77285.0,888437.36,SILVER,2021-06-05
2021-05-27,77601.0,77847.0,77291.0,77584.0,31972,13841,77929.0,744154.69,SILVER,2021-06-05
2021-05-28,78003.0,78071.0,77331.0,77806.0,27923,73197,77584.0,651773.08,SILVER,2021-06-05
2021-05-31,77705.0,78018.0,77481.0,77837.0,6909,65773,77806.0,161332.75,SILVER,2021-06-05
2021-06-01,78030.0,78117.0,77824.0,77945.0,37848,27776,77837.0,885018.71,SILVER,2021-06-05
2021-06-02,77296.0,78356.0,76578.0,77265.0,7083,37584,77945.0,164180.4,SILVER,2021-06-05
2021-06-03,77347.0,77805.0,76876.0,77306.0,22140,14300,77265.0,513466.45,SILVER,2021-06-05
2021-06-04,77974.0,78310.0,76919.0,77776.0,7670,13338,77306.0,178962.58,SILVER,2021-06-05
2021-06-07,79238.0,79901.0,78402.0,79122.0,19691,72601,77776.0,467397.39,SILVER,2021-06-05
2021-06-08,80077.0,80930.0,79142.0,80031.0,39262,15487,79122.0,942653.14,SILVER,2021-06-05
2021-06-09,81813.0,82241.0,81813.0,82085.0,30595,46282,80031.0,753417.17,SILVER,2021-06-05
2021-06-10,81217.0,82052.0,80914.0,81373.0,38440,38804,82085.0,938393.44,SILVER,2021-06-05
2021-06-11,82205.0,82851.0,81621.0,82225.0,13630,19915,81373.0,336218.02,SILVER,2021-06-05
2021-06-14,82436.0,82552.0,82085.0,82421.0,36250,21158,82225.0,896328.38,SILVER,2021-06-05
2021-06-15,84380.0,84896.0,83958.0,84571.0,33798,20547,82421.0,857499.2,SILVER,2021-06-05
2021-06-16,84203.0,84203.0,83550.0,83798.0,38212,12459,84571.0,960626.75,SILVER,2021-06-05
2021-06-17,83254.0,83718.0,82619.0,83002.0,16982,38768,83798.0,422861.99,SILVER,2021-06-05
2021-06-18,82544.0,82601.0,81986.0,82444.0,13655,73146,83002.0,337731.85,SILVER,2021-06-05
2021-06-21,80460.0,80788.0,80077.0,80448.0,58955,60870,82444.0,1422843.55,SILVER,2021-06-05
2021-06-22,79942.0,80425.0,79666.0,79976.0,22520,60460,80448.0,540317.86,SILVER,2021-06-05
2021-06-23,79140.0,79725.0,79033.0,79291.0,13740,70817,79976.0,326837.5,SILVER,2021-06-05
2021-06-24,79462.0,80118.0,78963.0,79450.0,98077,48247,79291.0,2337665.3,SILVER,2021-06-05
2021-06-25,79828.0,80272.0,79555.0,79787.0,70530,25419,79450.0,1688213.13,SILVER,2021-06-05
2021-06-28,81368.0,82040.0,81079.0,81570.0,64092,45577,79787.0,1568395.33,SILVER,2021-06-05
2021-06-29,82554.0,82645.0,82414.0,82499.0,54692,12921,81570.0,1353610.59,SILVER,2021-06-05
2021-06-30,81940.0,82435.0,81612.0,81966.0,57025,14676,82499.0,1402233.34,SILVER,2021-06-05
2021-07-01,80822.0,81878.0,80236.0,81132.0,14884,59684,81966.0,362270.61,SILVER,2021-08-05
2021-07-02,81478.0,81755.0,81419.0,81618.0,7723,23463,81132.0,189100.74,SILVER,2021-08-05
2021-07-05,80325.0,80810.0,80161.0,80391.0,9761,35474,81618.0,235408.97,SILVER,2021-08-05
2021-07-06,82456.0,82887.0,81466.0,82146.0,12630,50935,80391.0,311251.19,SILVER,2021-08-05
2021-07-07,83396.0,83774.0,82631.0,83303.0,21375,77005,82146.0,534180.49,SILVER,2021-08-05
2021-07-08,82647.0,83431.0,82222.0,82869.0,30218,68596,83303.0,751240.63,SILVER,2021-08-05
2021-07-09,81329.0,81622.0,80820.0,81250.0,35565,65152,82869.0,866896.88,SILVER,2021-08-05
2021-07-12,82307.0,83155.0,81848.0,82562.0,37975,62576,81250.0,940587.58,SILVER,2021-08-05
2021-07-13,82651.0,83279.0,82055.0,82472.0,32073,76627,82562.0,793537.34,SILVER,2021-08-05
2021-07-14,83612.0,84224.0,83375.0,83691.0,9190,35772,82472.0,230736.09,SILVER,2021-08-05
2021-07-15,82154.0,82744.0,81857.0,82170.0,6883,26363,83691.0,169672.83,SILVER,2021-08-05
2021-07-16,81834.0,82253.0,80863.0,81618.0,7886,38490,82170.0,193091.86,SILVER,2021-08-05
2021-07-19,81432.0,82355.0,81041.0,81642.0,13953,69004,81618.0,341745.25,SILVER,2021-08-05
2021-07-20,81479.0,82220.0,81479.0,81707.0,13381,63806,81642.0,327996.41,SILVER,2021-08-05
2021-07-21,81205.0,81439.0,81169.0,81299.0,28238,10260,81707.0,688716.35,SILVER,2021-08-05
2021-07-22,82082.0,82491.0,80994.0,81912.0,18795,32320,81299.0,461860.81,SILVER,2021-08-05
2021-07-23,80673.0,81249.0,80466.0,80918.0,35428,52145,81912.0,860028.87,SILVER,2021-08-05
2021-07-26,80346.0,80901.0,80346.0,80804.0,14638,73688,80918.0,354842.69,SILVER,2021-08-05
2021-07-27,80864.0,81718.0,80302.0,80937.0,9931,58581,80804.0,241135.6,SILVER,2021-08-05
2021-07-28,81534.0,81749.0,81124.0,81444.0,31411,30754,80937.0,767471.25,SILVER,2021-08-05
2021-07-29,82339.0,82679.0,81666.0,82142.0,25534,79837,81444.0,629224.15,SILVER,2021-08-05
2021-07-30,81017.0,81624.0,80742.0,81092.0,34181,17207,82142.0,831541.7,SILVER,2021-08-05
2021-08-02,79609.0,80051.0,79043.0,79675.0,24996,37920,81092.0,597466.89,SILVER,2021-08-05
2021-08-03,81077.0,81650.0,80437.0,80890.0,11553,34016,79675.0,280356.65,SILVER,2021-08-05
2021-08-04,80920.0,81461.0,80824.0,81224.0,23073,70522,80890.0,562224.41,SILVER,2021-08-05
2021-08-05,80475.0,80908.0,80286.0,80538.0,12130,64068,81224.0,293077.78,SILVER,2021-08-05
2021-08-06,82058.0,82400.0,81707.0,82027.0,34405,30102,80538.0,846641.68,SILVER,2021-08-05
2021-08-09,82232.0,82592.0,81666.0,82158.0,10789,11924,82027.0,265920.8,SILVER,2021-08-05
2021-08-10,83230.0,83582.0,82722.0,83315.0,33930,64333,82158.0,848063.38,SILVER,2021-08-05
2021-08-11,83406.0,83668.0,83276.0,83401.0,22529,56099,83315.0,563682.34,SILVER,2021-08-05
2021-08-12,85023.0,86142.0,84549.0,85448.0,12942,67346,83401.0,331760.4,SILVER,2021-08-05
2021-08-13,87120.0,87548.0,87004.0,87235.0,12548,60062,85448.0,328387.43,SILVER,2021-08-05
2021-08-16,87082.0,87958.0,86247.0,87003.0,23296,10306,87235.0,608046.57,SILVER,2021-08-05
2021-08-17,87842.0,88598.0,87296.0,88015.0,37244,79767,87003.0,983409.2,SILVER,2021-08-05
2021-08-18,88711.0,89932.0,87756.0,88700.0,5296,22207,88015.0,140926.56,SILVER,2021-08-05
2021-08-19,90228.0,90402.0,89623.0,90147.0,7409,49426,88700.0,200369.74,SILVER,2021-08-05
2021-08-20,89099.0,89571.0,88711.0,89160.0,39229,16336,90147.0,1049297.29,SILVER,2021-08-05
2021-08-23,89928.0,90543.0,89506.0,89897.0,89615,27256,89160.0,2416835.9,SILVER,2021-08-05
2021-08-24,90859.0,91472.0,90499.0,91034.0,80417,59817,89897.0,2196204.35,SILVER,2021-08-05
2021-08-25,89171.0,90010.0,88702.0,89208.0,84977,43719,91034.0,2274188.46,SILVER,2021-08-05
2021-08-26,88114.0,88114.0,87884.0,88007.0,57002,52017,89208.0,1504972.5,SILVER,2021-08-05
2021-08-27,85987.0,86079.0,85693.0,85960.0,30895,55704,88007.0,796720.26,SILVER,2021-08-05
2021-08-30,85611.0,85909.0,85531.0,85711.0,68970,40013,85960.0,1773446.3,SILVER,2021-08-05
2021-08-31,86490.0,87039.0,85929.0,86452.0,56677,46776,85711.0,1469952.0,SILVER,2021-08-05
2021-09-01,88125.0,89184.0,87188.0,87999.0,22502,20060,86452.0,594046.05,SILVER,2021-10-05
2021-09-02,87735.0,88411.0,87513.0,88096.0,30128,16655,87999.0,796246.89,SILVER,2021-10-05
2021-09-03,90014.0,90448.0,89180.0,89806.0,36645,59923,88096.0,987282.26,SILVER,2021-10-05
2021-09-06,88334.0,89104.0,87895.0,88393.0,12637,14030,89806.0,335106.7,SILVER,2021-10-05
2021-09-07,86750.0,87195.0,85840.0,86676.0,5660,43289,88393.0,147175.85,SILVER,2021-10-05
2021-09-08,86848.0,86848.0,86294.0,86641.0,11922,29739,86676.0,309880.2,SILVER,2021-10-05
2021-09-09,86811.0,87773.0,86763.0,87050.0,33161,71687,86641.0,865999.52,SILVER,2021-10-05
2021-09-10,86914.0,88049.0,86559.0,87038.0,8970,46491,87050.0,234219.26,SILVER,2021-10-05
2021-09-13,84937.0,85505.0,84309.0,84986.0,8407,14781,87038.0,214343.19,SILVER,2021-10-05
2021-09-14,84785.0,85308.0,84266.0,84918.0,32843,30448,84986.0,836688.56,SILVER,2021-10-05
2021-09-15,83947.0,84328.0,82753.0,83657.0,14046,61550,84918.0,352513.87,SILVER,2021-10-05
2021-09-16,84188.0,84518.0,84188.0,84333.0,28800,59294,83657.0,728637.12,SILVER,2021-10-05
2021-09-17,84620.0,85160.0,84385.0,84714.0,19547,31446,84333.0,496771.37,SILVER,2021-10-05
2021-09-20,83846.0,84180.0,83538.0,83812.0,36389,27101,84714.0,914950.46,SILVER,2021-10-05
2021-09-21,83131.0,83387.0,83131.0,83331.0,35346,76178,83812.0,883625.26,SILVER,2021-10-05
2021-09-22,82264.0,82606.0,81912.0,82329.0,27748,38016,83331.0,685339.53,SILVER,2021-10-05
2021-09-23,82341.0,82922.0,81356.0,82289.0,30848,28932,82329.0,761535.32,SILVER,2021-10-05
2021-09-24,83175.0,83570.0,83012.0,83230.0,12607,54653,82289.0,314784.18,SILVER,2021-10-05
2021-09-27,82284.0,82806.0,81445.0,82300.0,38583,62802,83230.0,952614.27,SILVER,2021-10-05
2021-09-28,82717.0,83575.0,82088.0,82805.0,17563,17549,82300.0,436291.26,SILVER,2021-10-05
2021-09-29,82065.0,82887.0,81532.0,82315.0,38690,35362,82805.0,955430.2,SILVER,2021-10-05
2021-09-30,81630.0,82094.0,81147.0,81578.0,34176,57842,82315.0,836402.92,SILVER,2021-10-05
2021-10-01,81782.0,81958.0,81017.0,81496.0,19925,56539,81578.0,487142.34,SILVER,2021-10-05
2021-10-04,80541.0,81195.0,80296.0,80538.0,26251,43717,81496.0,634260.91,SILVER,2021-10-05
2021-10-05,80076.0,80134.0,79884.0,80040.0,22648,64596,80538.0,543823.78,SILVER,2021-10-05
2021-10-06,79059.0,79289.0,78471.0,78950.0,25108,33016,80040.0,594682.98,SILVER,2021-10-05
2021-10-07,80594.0,81062.0,80566.0,80799.0,15979,65200,78950.0,387326.17,SILVER,2021-10-05
2021-10-08,81127.0,82185.0,80236.0,80852.0,7722,70287,80799.0,187301.74,SILVER,2021-10-05
2021-10-11,80247.0,80490.0,79657.0,80215.0,10355,52607,80852.0,249187.9,SILVER,2021-10-05
2021-10-12,80698.0,80966.0,80065.0,80435.0,33799,37621,80215.0,815586.77,SILVER,2021-10-05
2021-10-13,80232.0,81007.0,80011.0,80350.0,37705,22823,80435.0,908879.02,SILVER,2021-10-05
2021-10-14,80454.0,80638.0,79708.0,80163.0,28070,39986,80350.0,675052.62,SILVER,2021-10-05
2021-10-15,80884.0,81191.0,79612.0,80759.0,16284,74325,80163.0,394523.87,SILVER,2021-10-05
2021-10-18,81585.0,81842.0,81359.0,81495.0,26737,67771,80759.0,653679.54,SILVER,2021-10-05
2021-10-19,81051.0,81258.0,80681.0,81013.0,28241,64973,81495.0,686366.44,SILVER,2021-10-05
2021-10-20,80451.0,80781.0,80103.0,80491.0,32414,24690,81013.0,782710.58,SILVER,2021-10-05
2021-10-21,80446.0,80446.0,80161.0,80253.0,64737,49107,80491.0,1558601.54,SILVER,2021-10-05
2021-10-22,78170.0,78342.0,77983.0,78148.0,79427,67888,80253.0,1862118.36,SILVER,2021-10-05
2021-10-25,76497.0,77336.0,76378.0,76799.0,15960,20956,78148.0,367713.61,SILVER,2021-10-05
2021-10-26,77878.0,78210.0,77609.0,78052.0,69222,66227,76799.0,1620874.66,SILVER,2021-10-05
2021-10-27,79553.0,79954.0,79319.0,79583.0,81187,46533,78052.0,1938331.51,SILVER,2021-10-05
2021-10-28,79421.0,79489.0,79184.0,79372.0,33130,66234,79583.0,788878.31,SILVER,2021-10-05
2021-10-29,79918.0,80204.0,79452.0,79927.0,89610,77594,79372.0,2148677.54,SILVER,2021-10-05
2021-11-01,80433.0,80433.0,80181.0,80238.0,35151,66901,79927.0,846133.78,SILVER,2021-12-05
2021-11-02,82865.0,84078.0,82276.0,83189.0,28365,21519,80238.0,707896.8,SILVER,2021-12-05
2021-11-03,84327.0,84549.0,83891.0,84303.0,11026,41115,83189.0,278857.46,SILVER,2021-12-05
2021-11-04,83891.0,84278.0,83891.0,84197.0,37767,76266,84303.0,953960.43,SILVER,2021-12-05
2021-11-05,83412.0,83591.0,82896.0,83285.0,33523,11832,84197.0,837588.92,SILVER,2021-12-05
2021-11-08,81745.0,82060.0,81551.0,81760.0,15482,51368,83285.0,379742.5,SILVER,2021-12-05
2021-11-09,82043.0,82493.0,81700.0,81975.0,30108,79715,81760.0,740430.99,SILVER,2021-12-05
2021-11-10,81135.0,81696.0,80948.0,81275.0,5493,47570,81975.0,133933.07,SILVER,2021-12-05
2021-11-11,80163.0,80163.0,79861.0,79959.0,21465,16615,81275.0,514895.98,SILVER,2021-12-05
2021-11-12,79544.0,79692.0,78784.0,79378.0,34550,48311,79959.0,822752.97,SILVER,2021-12-05
2021-11-15,78495.0,78663.0,77999.0,78404.0,18833,33434,79378.0,442974.76,SILVER,2021-12-05
2021-11-16,79960.0,80483.0,79126.0,79981.0,7970,25739,78404.0,191234.57,SILVER,2021-12-05
2021-11-17,80920.0,81394.0,80468.0,80827.0,37779,76202,79981.0,916068.97,SILVER,2021-12-05
2021-11-18,80725.0,81022.0,80639.0,80839.0,34958,43649,80827.0,847790.93,SILVER,2021-12-05
2021-11-19,82407.0,82574.0,82038.0,82266.0,22145,57445,80839.0,546534.17,SILVER,2021-12-05
2021-11-22,82632.0,82632.0,82196.0,82360.0,6806,49470,82266.0,168162.65,SILVER,2021-12-05
2021-11-23,81732.0,82545.0,81056.0,81558.0,10664,58621,82360.0,260920.35,SILVER,2021-12-05
2021-11-24,82918.0,83689.0,82465.0,83039.0,33900,42926,81558.0,844506.63,SILVER,2021-12-05
2021-11-25,83643.0,84704.0,82364.0,83583.0,19126,47997,83039.0,479582.54,SILVER,2021-12-05
2021-11-26,82385.0,82899.0,81969.0,82598.0,10154,69940,83583.0,251610.03,SILVER,2021-12-05
2021-11-29,82530.0,82584.0,82239.0,82436.0,27208,50724,82598.0,672875.61,SILVER,2021-12-05
2021-11-30,81692.0,81704.0,81469.0,81619.0,18767,41704,82436.0,459523.13,SILVER,2021-12-05
2021-12-01,80033.0,80412.0,80033.0,80334.0,25043,38391,81619.0,603541.31,SILVER,2022-02-05
2021-12-02,81037.0,81332.0,81037.0,81226.0,6525,73291,80334.0,158999.89,SILVER,2022-02-05
2021-12-03,83027.0,83710.0,82389.0,83074.0,38528,12526,81226.0,960202.52,SILVER,2022-02-05
2021-12-06,81702.0,82490.0,81140.0,81751.0,21978,34686,83074.0,539017.04,SILVER,2022-02-05
2021-12-07,82110.0,82456.0,82110.0,82309.0,6055,16574,81751.0,149514.3,SILVER,2022-02-05
